-0.114,-0.021,-0.002,0.993,0.062,-0.004,0.042,0.997,0.095,-0.016,0.069,0.993,0.005,-0.001,-0.005,1,0.036,0.003,-0.06,0.998,-0.131,-0.111,0.03,0.985,-0.061,0.188,-0.028,0.98,-0.189,0,-0.005,-0.982,0,0,0,1,0.085,0,0.01,-0.996,0.123,0.101,0.021,0.987,-0.111,-0.08,0.614,0.777,-0.156,0.027,-0.621,0.768,-0.276,-0.183,-0.134,-0.934,0.116,-0.282,-0.139,0.942,-0.731,0.132,-0.405,-0.533,-0.583,-0.462,0.41,-0.527
-0.12,-0.025,-0.003,0.992,0.084,-0.002,0.042,0.996,0.093,-0.016,0.067,0.993,-0.013,-0.002,-0.009,1,0.079,0,-0.054,0.995,-0.118,-0.159,0.023,0.98,-0.095,0.144,-0.029,0.985,-0.193,0,-0.008,-0.981,0,0,0,1,0.086,0,0.01,-0.996,0.118,0.106,0.015,0.987,-0.099,-0.095,0.61,0.78,-0.154,0.029,-0.624,0.765,-0.258,-0.19,-0.134,-0.938,0.097,-0.278,-0.131,0.947,-0.714,0.175,-0.38,-0.562,-0.599,-0.453,0.41,-0.517
-0.118,-0.029,-0.003,0.993,0.076,-0.003,0.042,0.996,0.082,-0.016,0.068,0.994,-0.008,-0.003,-0.002,1,0.085,0,-0.056,0.995,-0.132,-0.119,0.029,0.984,-0.092,0.156,-0.028,0.983,-0.187,0.001,-0.009,-0.982,0,0,0,1,0.099,0,0.01,-0.995,0.121,0.101,0.009,0.987,-0.105,-0.087,0.611,0.78,-0.153,0.029,-0.627,0.764,-0.268,-0.186,-0.134,-0.936,0.097,-0.266,-0.127,0.951,-0.698,0.151,-0.398,-0.576,-0.576,-0.443,0.428,-0.537
-0.117,-0.027,-0.003,0.993,0.068,-0.001,0.03,0.997,0.097,-0.015,0.06,0.993,0.026,-0.002,0.003,1,0.064,0.001,-0.058,0.996,-0.175,-0.07,0.035,0.981,-0.082,0.191,-0.024,0.978,-0.187,0,-0.008,-0.982,0,0,0,1,0.099,0,0.009,-0.995,0.124,0.102,0.01,0.987,-0.109,-0.083,0.611,0.78,-0.155,0.027,-0.627,0.763,-0.282,-0.182,-0.135,-0.932,0.095,-0.28,-0.132,0.946,-0.69,0.131,-0.396,-0.591,-0.6,-0.462,0.4,-0.517
-0.112,-0.02,-0.002,0.994,0.066,-0.003,0.036,0.997,0.088,-0.016,0.067,0.994,0.012,-0.002,-0.003,1,0.068,0.001,-0.066,0.995,-0.127,-0.082,0.036,0.988,-0.068,0.194,-0.026,0.978,-0.183,0,-0.006,-0.983,0,0,0,1,0.106,0,0.005,-0.994,0.123,0.089,0.012,0.988,-0.104,-0.087,0.612,0.779,-0.151,0.03,-0.625,0.765,-0.262,-0.185,-0.132,-0.938,0.106,-0.273,-0.133,0.947,-0.694,0.149,-0.385,-0.59,-0.589,-0.44,0.416,-0.535
-0.104,-0.025,-0.003,0.994,0.054,-0.002,0.027,0.998,0.073,-0.016,0.064,0.995,0.021,-0.002,0.006,1,0.066,0.003,-0.057,0.996,-0.214,-0.066,0.033,0.974,-0.075,0.197,-0.025,0.977,-0.166,0.001,-0.008,-0.986,0,0,0,1,0.101,0,0.005,-0.995,0.126,0.096,0.007,0.987,-0.102,-0.084,0.617,0.776,-0.154,0.023,-0.628,0.762,-0.245,-0.187,-0.129,-0.943,0.096,-0.274,-0.13,0.948,-0.708,0.144,-0.395,-0.567,-0.588,-0.45,0.416,-0.528
-0.107,-0.023,-0.002,0.994,0.053,-0.003,0.032,0.998,0.082,-0.015,0.061,0.995,0.015,-0.002,0.006,1,0.061,0.002,-0.058,0.996,-0.151,-0.118,0.026,0.981,-0.077,0.191,-0.025,0.978,-0.173,0.001,-0.007,-0.985,0,0,0,1,0.102,0,0.006,-0.995,0.124,0.102,0.005,0.987,-0.105,-0.083,0.613,0.778,-0.151,0.028,-0.626,0.764,-0.27,-0.18,-0.131,-0.937,0.099,-0.285,-0.135,0.944,-0.717,0.137,-0.386,-0.564,-0.59,-0.455,0.408,-0.527
-0.117,-0.022,-0.003,0.993,0.077,-0.002,0.038,0.996,0.094,-0.016,0.067,0.993,-0.005,-0.002,-0.002,1,0.069,0.001,-0.065,0.995,-0.133,-0.121,0.028,0.983,-0.082,0.179,-0.026,0.98,-0.184,0,-0.007,-0.983,0,0,0,1,0.106,0,0.005,-0.994,0.123,0.101,0.006,0.987,-0.105,-0.086,0.615,0.777,-0.153,0.029,-0.627,0.763,-0.256,-0.186,-0.131,-0.939,0.102,-0.279,-0.133,0.945,-0.726,0.166,-0.388,-0.543,-0.585,-0.451,0.419,-0.528
-0.115,-0.024,-0.003,0.993,0.07,-0.001,0.031,0.997,0.086,-0.016,0.068,0.994,0.014,-0.003,0.008,1,0.063,0.002,-0.068,0.996,-0.147,-0.079,0.035,0.985,-0.077,0.197,-0.024,0.977,-0.181,0,-0.007,-0.983,0,0,0,1,0.101,0,0.004,-0.995,0.123,0.101,0.012,0.987,-0.105,-0.084,0.616,0.776,-0.153,0.027,-0.627,0.763,-0.274,-0.173,-0.127,-0.937,0.099,-0.277,-0.132,0.947,-0.687,0.11,-0.417,-0.586,-0.582,-0.446,0.419,-0.536
-0.105,-0.048,-0.005,0.993,0.075,-0.001,0.029,0.997,0.066,-0.017,0.069,0.995,-0.003,-0.003,0.005,1,0.082,0.002,-0.068,0.994,-0.077,-0.054,0.044,0.995,-0.083,0.225,-0.019,0.971,-0.163,0.001,-0.013,-0.987,0,0,0,1,0.11,0,0.01,-0.994,0.133,0.118,0.011,0.984,-0.115,-0.077,0.581,0.802,-0.157,0.021,-0.618,0.77,-0.254,-0.269,-0.179,-0.911,0.067,-0.269,-0.119,0.953,-0.576,0.152,-0.503,-0.626,-0.593,-0.372,0.448,-0.555
-0.105,-0.028,-0.003,0.994,0.063,-0.003,0.038,0.997,0.028,-0.015,0.057,0.998,0.018,-0.001,-0.004,1,0.107,0.003,-0.053,0.993,-0.024,-0.147,0.038,0.988,-0.052,0.224,-0.026,0.973,-0.154,0.003,-0.028,-0.988,0,0,0,1,-0.089,0,0.003,0.996,-0.127,-0.079,0.004,-0.989,0.173,-0.007,-0.561,-0.809,0.172,0.005,0.576,-0.799,-0.13,-0.542,-0.264,-0.787,0.023,-0.493,-0.17,0.853,0.593,-0.138,0.377,0.698,0.587,0.249,-0.39,0.665
-0.125,-0.077,-0.01,0.989,0.076,-0.002,0.038,0.996,0.072,-0.016,0.066,0.995,0.026,-0.002,-0.004,1,0.09,0.001,-0.07,0.993,-0.019,-0.079,0.044,0.996,-0.073,0.262,-0.016,0.962,0.155,-0.003,0.037,0.987,0,0,0,1,-0.056,0,-0.01,0.998,0.12,0.116,0.003,0.986,0.264,-0.102,-0.646,-0.709,0.224,0.073,0.59,-0.772,-0.071,-0.782,-0.345,-0.515,-0.068,-0.882,-0.127,0.449,-0.706,-0.025,-0.266,-0.655,-0.511,-0.088,0.378,-0.767
-0.131,-0.075,-0.01,0.989,0.081,-0.001,0.037,0.996,0.098,-0.015,0.062,0.993,0.033,-0.002,-0.004,0.999,0.067,0.001,-0.067,0.996,-0.044,-0.093,0.041,0.994,-0.075,0.257,-0.016,0.963,0.166,-0.002,0.023,0.986,0,0,0,1,-0.014,-0.001,-0.008,1,0.123,0.123,0.028,0.984,0.302,-0.115,-0.703,-0.633,0.3,0.172,0.58,-0.738,-0.134,-0.75,-0.466,-0.449,0.006,-0.87,-0.272,0.411,-0.482,-0.06,-0.42,-0.767,-0.417,-0.121,0.488,-0.758
-0.131,-0.053,-0.007,0.99,0.088,-0.002,0.043,0.995,0.093,-0.015,0.058,0.994,0.014,-0.002,-0.009,1,0.063,0.001,-0.061,0.996,0.003,-0.11,0.044,0.993,-0.073,0.253,-0.017,0.965,0.167,-0.001,0.017,0.986,0,0,0,1,-0.047,0,-0.008,0.999,0.122,0.082,0.042,0.988,0.298,-0.098,-0.733,-0.603,0.301,0.168,0.591,-0.73,-0.172,-0.711,-0.53,-0.428,0.051,-0.828,-0.347,0.438,-0.626,-0.056,-0.421,-0.654,-0.429,-0.139,0.461,-0.764
-0.133,-0.012,-0.002,0.991,0.097,0,0.039,0.994,0.081,-0.014,0.052,0.995,-0.005,-0.003,-0.013,1,0.071,0.002,-0.055,0.996,0.065,-0.175,0.05,0.981,-0.089,0.215,-0.019,0.972,0.176,-0.001,0.015,0.984,0,0,0,1,-0.034,0,-0.005,0.999,0.12,0.061,0.014,0.991,0.31,-0.097,-0.76,-0.564,0.289,0.129,0.639,-0.7,-0.201,-0.679,-0.543,-0.451,0.076,-0.812,-0.399,0.419,-0.675,-0.021,-0.382,-0.631,-0.461,-0.107,0.44,-0.763
-0.124,-0.019,-0.002,0.992,0.091,-0.001,0.042,0.995,0.068,-0.014,0.052,0.996,-0.015,-0.002,-0.016,1,0.08,0.002,-0.047,0.996,0.081,-0.189,0.053,0.977,-0.049,0.205,-0.029,0.977,-0.186,0.001,-0.017,-0.982,0,0,0,1,0.058,0.001,0.016,-0.998,0.122,0.046,0.027,0.991,-0.299,0.087,0.778,0.546,-0.301,-0.132,-0.661,0.674,-0.218,-0.661,-0.561,-0.449,0.08,-0.814,-0.417,0.396,-0.652,-0.139,-0.354,-0.656,-0.497,-0.143,0.448,-0.729
-0.118,-0.016,-0.002,0.993,0.076,-0.004,0.047,0.996,0.056,-0.014,0.056,0.997,-0.022,-0.001,-0.015,1,0.09,0.002,-0.046,0.995,0.056,-0.235,0.049,0.969,-0.062,0.204,-0.026,0.977,-0.181,0.001,-0.013,-0.983,0,0,0,1,0.026,0.003,0.031,-0.999,0.119,0.057,0.017,0.991,-0.292,0.079,0.777,0.552,-0.296,-0.128,-0.66,0.679,-0.212,-0.666,-0.525,-0.486,0.082,-0.81,-0.416,0.404,-0.678,-0.169,-0.39,-0.6,-0.555,-0.224,0.443,-0.667
-0.126,0.003,0,0.992,0.078,-0.003,0.044,0.996,0.053,-0.015,0.06,0.997,-0.01,-0.002,-0.011,1,0.102,0.001,-0.041,0.994,0.02,-0.267,0.04,0.963,-0.053,0.143,-0.035,0.988,-0.196,0,-0.009,-0.981,0,0,0,1,0.016,0.005,0.036,-0.999,0.125,0.07,0.018,0.99,-0.285,0.084,0.77,0.565,-0.296,-0.124,-0.664,0.675,-0.198,-0.676,-0.496,-0.508,0.089,-0.8,-0.42,0.419,-0.652,-0.187,-0.398,-0.618,-0.593,-0.184,0.485,-0.616
-0.127,0.008,0.001,0.992,0.092,-0.002,0.045,0.995,0.059,-0.015,0.057,0.997,-0.025,-0.002,-0.019,1,0.09,0.002,-0.051,0.995,0.064,-0.243,0.051,0.967,-0.056,0.179,-0.03,0.982,-0.194,0.001,-0.015,-0.981,0,0,0,1,0.008,0.005,0.035,-0.999,0.124,0.075,0.011,0.989,-0.287,0.085,0.767,0.567,-0.303,-0.129,-0.671,0.665,-0.193,-0.682,-0.496,-0.501,0.094,-0.794,-0.422,0.428,-0.646,-0.179,-0.411,-0.618,-0.588,-0.177,0.476,-0.63
-0.126,-0.005,-0.001,0.992,0.095,-0.002,0.052,0.994,0.069,-0.014,0.056,0.996,-0.025,-0.001,-0.031,0.999,0.075,0.002,-0.058,0.996,0.101,-0.231,0.058,0.966,-0.067,0.231,-0.022,0.97,-0.192,0.001,-0.016,-0.981,0,0,0,1,0.014,0.004,0.034,-0.999,0.119,0.074,0.021,0.99,-0.293,0.084,0.777,0.551,-0.303,-0.133,-0.664,0.67,-0.207,-0.671,-0.519,-0.487,0.085,-0.805,-0.417,0.413,-0.67,-0.215,-0.399,-0.588,-0.557,-0.222,0.466,-0.651
-0.158,-0.03,-0.005,0.987,0.128,0.001,0.052,0.99,0.104,-0.015,0.061,0.993,-0.038,-0.005,-0.022,0.999,0.077,-0.001,-0.055,0.996,0.073,-0.217,0.052,0.972,-0.082,0.211,-0.021,0.974,-0.22,0,-0.008,-0.975,0,0,0,1,0.016,0.004,0.021,-1,0.124,0.038,0.039,0.991,-0.3,0.098,0.79,0.526,-0.311,-0.139,-0.662,0.667,-0.226,-0.651,-0.558,-0.461,0.079,-0.808,-0.398,0.427,-0.635,-0.169,-0.319,-0.683,-0.521,-0.182,0.473,-0.687
-0.146,-0.014,-0.002,0.989,0.117,0,0.053,0.992,0.079,-0.015,0.062,0.995,-0.04,-0.003,-0.028,0.999,0.089,0,-0.047,0.995,0.072,-0.276,0.053,0.957,-0.063,0.168,-0.031,0.983,-0.197,0.001,-0.012,-0.98,0,0,0,1,0.012,0.004,0.028,-1,0.128,0.048,0.022,0.99,-0.31,0.098,0.786,0.526,-0.311,-0.14,-0.664,0.665,-0.225,-0.652,-0.571,-0.444,0.086,-0.804,-0.416,0.416,-0.611,-0.079,-0.339,-0.711,-0.465,-0.267,0.465,-0.705
-0.157,-0.026,-0.004,0.987,0.133,0.002,0.049,0.99,0.094,-0.015,0.062,0.993,-0.032,-0.005,-0.022,0.999,0.088,-0.001,-0.052,0.995,0.098,-0.207,0.057,0.972,-0.078,0.209,-0.022,0.974,-0.208,0.001,-0.016,-0.978,0,0,0,1,-0.008,0.005,0.028,-1,0.126,0.069,0.02,0.989,-0.301,0.094,0.791,0.524,-0.309,-0.139,-0.657,0.674,-0.235,-0.642,-0.57,-0.456,0.077,-0.811,-0.398,0.421,-0.619,-0.06,-0.357,-0.697,-0.463,-0.256,0.473,-0.704
-0.141,-0.011,-0.002,0.99,0.113,-0.001,0.055,0.992,0.073,-0.015,0.059,0.995,-0.032,-0.003,-0.029,0.999,0.099,0,-0.055,0.994,0.105,-0.217,0.058,0.969,-0.082,0.205,-0.022,0.975,-0.193,0.001,-0.015,-0.981,0,0,0,1,-0.015,0.004,0.027,-1,0.12,0.062,0.019,0.991,-0.302,0.089,0.782,0.538,-0.307,-0.138,-0.661,0.67,-0.217,-0.661,-0.56,-0.449,0.082,-0.806,-0.405,0.423,0.56,0.194,0.363,0.718,-0.478,-0.247,0.477,-0.695
-0.139,-0.02,-0.003,0.99,0.11,-0.001,0.052,0.993,0.062,-0.016,0.063,0.996,-0.028,-0.003,-0.021,0.999,0.115,0,-0.053,0.992,0.056,-0.217,0.049,0.973,-0.098,0.193,-0.021,0.976,-0.191,0.001,-0.018,-0.981,0,0,0,1,0.001,0.006,0.043,-0.999,0.127,0.111,0,0.986,-0.3,0.089,0.785,0.534,-0.316,-0.148,-0.654,0.671,-0.228,-0.649,-0.575,-0.442,0.068,-0.819,-0.385,0.42,0.125,0.491,0.242,0.828,-0.493,-0.268,0.498,-0.661
-0.156,-0.03,-0.005,0.987,0.135,0.002,0.054,0.989,0.099,-0.016,0.066,0.993,-0.038,-0.005,-0.03,0.999,0.085,-0.001,-0.061,0.995,0.07,-0.205,0.051,0.975,-0.077,0.208,-0.023,0.975,-0.208,0.001,-0.018,-0.978,0,0,0,1,0.007,0.009,0.053,-0.999,0.121,0.127,-0.007,0.984,-0.291,0.088,0.786,0.539,-0.312,-0.144,-0.653,0.675,-0.223,-0.656,-0.554,-0.462,0.066,-0.817,-0.375,0.432,-0.422,-0.375,-0.424,-0.708,-0.522,-0.266,0.49,-0.645
-0.156,-0.042,-0.007,0.987,0.121,0.001,0.048,0.991,0.116,-0.016,0.069,0.991,-0.002,-0.004,-0.019,1,0.064,-0.001,-0.069,0.996,0.036,-0.113,0.047,0.992,-0.072,0.239,-0.019,0.968,-0.21,0.001,-0.015,-0.978,0,0,0,1,0.01,0.008,0.05,-0.999,0.121,0.124,-0.008,0.985,-0.289,0.087,0.785,0.54,-0.316,-0.149,-0.65,0.675,-0.232,-0.646,-0.564,-0.46,0.065,-0.82,-0.376,0.427,-0.351,-0.424,-0.389,-0.739,-0.535,-0.284,0.477,-0.637
-0.161,-0.038,-0.006,0.986,0.133,0.003,0.044,0.99,0.113,-0.016,0.066,0.991,-0.017,-0.005,-0.013,1,0.08,-0.002,-0.064,0.995,0.017,-0.192,0.042,0.98,-0.089,0.217,-0.019,0.972,-0.215,0.001,-0.021,-0.976,0,0,0,1,0.019,0.009,0.052,-0.998,0.12,0.121,-0.012,0.985,-0.284,0.087,0.78,0.551,-0.314,-0.144,-0.655,0.672,-0.226,-0.652,-0.551,-0.47,0.07,-0.817,-0.386,0.423,-0.614,-0.21,-0.423,-0.632,-0.528,-0.284,0.471,-0.647
-0.161,-0.038,-0.006,0.986,0.121,0.002,0.036,0.992,0.125,-0.016,0.067,0.99,0.014,-0.004,-0.007,1,0.054,-0.001,-0.072,0.996,0.024,-0.084,0.047,0.995,-0.083,0.239,-0.017,0.967,-0.212,0.001,-0.023,-0.977,0,0,0,1,0.02,0.008,0.049,-0.999,0.12,0.122,-0.016,0.985,-0.284,0.084,0.784,0.545,-0.316,-0.147,-0.655,0.671,-0.227,-0.65,-0.553,-0.468,0.068,-0.819,-0.382,0.422,-0.605,-0.135,-0.443,-0.648,-0.566,-0.29,0.459,-0.62
-0.161,-0.042,-0.007,0.986,0.118,0.001,0.043,0.992,0.126,-0.016,0.067,0.99,0,-0.004,-0.007,1,0.054,-0.001,-0.064,0.996,-0.014,-0.128,0.041,0.991,-0.081,0.223,-0.02,0.971,-0.216,0.001,-0.021,-0.976,0,0,0,1,0.019,0.007,0.043,-0.999,0.118,0.129,-0.022,0.984,-0.284,0.085,0.787,0.54,-0.321,-0.152,-0.654,0.668,-0.226,-0.651,-0.538,-0.485,0.068,-0.817,-0.379,0.43,-0.554,-0.297,-0.465,-0.624,-0.571,-0.277,0.486,-0.601
-0.157,-0.045,-0.007,0.987,0.116,0.001,0.041,0.992,0.119,-0.016,0.068,0.99,0.005,-0.004,-0.008,1,0.058,-0.001,-0.069,0.996,0.003,-0.125,0.043,0.991,-0.084,0.236,-0.017,0.968,-0.211,0.001,-0.023,-0.977,0,0,0,1,0.015,0.008,0.047,-0.999,0.119,0.133,-0.013,0.984,-0.288,0.086,0.786,0.541,-0.323,-0.154,-0.655,0.665,-0.234,-0.643,-0.544,-0.485,0.068,-0.818,-0.382,0.425,-0.477,-0.397,-0.461,-0.634,-0.548,-0.289,0.494,-0.61
-0.158,-0.039,-0.006,0.987,0.123,0.002,0.045,0.991,0.115,-0.016,0.068,0.991,-0.015,-0.004,-0.012,1,0.067,-0.001,-0.064,0.996,-0.017,-0.134,0.04,0.99,-0.074,0.218,-0.022,0.973,-0.216,0.001,-0.022,-0.976,0,0,0,1,0.017,0.008,0.046,-0.999,0.123,0.131,-0.011,0.984,-0.29,0.091,0.785,0.54,-0.319,-0.149,-0.656,0.668,-0.227,-0.65,-0.534,-0.491,0.068,-0.817,-0.38,0.429,-0.541,-0.308,-0.461,-0.632,-0.551,-0.257,0.491,-0.624
-0.156,-0.041,-0.007,0.987,0.123,0.001,0.048,0.991,0.113,-0.016,0.067,0.991,0.001,-0.004,-0.021,1,0.079,-0.002,-0.068,0.995,0.019,-0.121,0.045,0.991,-0.082,0.218,-0.02,0.972,-0.213,0.001,-0.021,-0.977,0,0,0,1,0.012,0.008,0.047,-0.999,0.121,0.139,-0.013,0.983,-0.29,0.09,0.786,0.538,-0.319,-0.151,-0.651,0.672,-0.231,-0.645,-0.535,-0.494,0.066,-0.818,-0.375,0.431,-0.552,-0.314,-0.463,-0.619,-0.55,-0.253,0.5,-0.619
-0.161,-0.036,-0.006,0.986,0.128,0.002,0.047,0.991,0.112,-0.016,0.065,0.991,-0.018,-0.004,-0.016,1,0.079,-0.002,-0.063,0.995,0.033,-0.164,0.046,0.985,-0.109,0.214,-0.015,0.971,-0.214,0.001,-0.022,-0.977,0,0,0,1,0.011,0.007,0.044,-0.999,0.119,0.134,-0.02,0.984,-0.287,0.088,0.783,0.545,-0.316,-0.148,-0.653,0.673,-0.225,-0.652,-0.535,-0.487,0.068,-0.815,-0.378,0.433,-0.584,-0.246,-0.47,-0.615,-0.55,-0.254,0.477,-0.637
-0.166,-0.034,-0.006,0.986,0.137,0.003,0.047,0.99,0.118,-0.016,0.066,0.991,-0.018,-0.005,-0.016,1,0.074,-0.002,-0.061,0.995,0.019,-0.244,0.04,0.969,-0.07,0.204,-0.025,0.976,-0.218,0.001,-0.022,-0.976,0,0,0,1,0.01,0.009,0.051,-0.999,0.119,0.141,-0.024,0.983,-0.286,0.09,0.78,0.549,-0.317,-0.147,-0.654,0.671,-0.221,-0.656,-0.532,-0.488,0.067,-0.816,-0.376,0.434,-0.531,-0.328,-0.48,-0.617,-0.54,-0.268,0.506,-0.616
-0.164,-0.035,-0.006,0.986,0.133,0.003,0.043,0.99,0.118,-0.016,0.066,0.991,-0.01,-0.005,-0.014,1,0.071,-0.002,-0.068,0.995,0.017,-0.155,0.044,0.987,-0.083,0.236,-0.017,0.968,-0.215,0.001,-0.023,-0.976,0,0,0,1,0.01,0.009,0.051,-0.999,0.12,0.133,-0.022,0.984,-0.286,0.088,0.782,0.547,-0.315,-0.146,-0.654,0.672,-0.221,-0.657,-0.535,-0.483,0.066,-0.817,-0.376,0.432,-0.603,-0.15,-0.456,-0.638,-0.551,-0.278,0.485,-0.619
-0.161,-0.031,-0.005,0.987,0.12,0.002,0.037,0.992,0.118,-0.015,0.064,0.991,0.001,-0.004,-0.008,1,0.066,-0.001,-0.062,0.996,-0.003,-0.161,0.04,0.986,-0.074,0.22,-0.022,0.972,-0.212,0.001,-0.023,-0.977,0,0,0,1,0.006,0.008,0.049,-0.999,0.118,0.127,-0.021,0.985,-0.284,0.086,0.776,0.556,-0.316,-0.147,-0.656,0.67,-0.217,-0.661,-0.533,-0.482,0.067,-0.816,-0.377,0.433,-0.55,-0.293,-0.469,-0.626,-0.577,-0.281,0.478,-0.599
